KPD 2025.,,
Šifra,Naziv,
A,"PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA",
01,"Biljni i stočarski proizvodi, proizvodi lovstva i usluge povezane s njima",
28.30.71,"Strojevi za čišćenje, sortiranje i gradiranje jaja, voća i drugih poljoprivrednih proizvoda, osim sjemenja, zrnja ili sušenoga mahunastog povrća",,,,,
28.30.72,Strojevi za mužnju,,,,,
28.30.73,Strojevi za pripremu hrane za životinje,,,,,
28.30.74,Inkubatori i uzgajališta pilića,,,,,
28.30.75,Strojevi za peradarstvo,,,,,
28.30.79,"Ostali strojevi za poljoprivredu, d. n.",,,,,
28.30.8,Dijelovi strojeva i opreme za poljoprivredu,,,,,
28.30.80,Dijelovi strojeva i opreme za poljoprivredu,,,,,
28.30.9,Podugovarateljski poslovi kao dio proizvodnje strojeva za poljoprivredu i šumarstvo,,,,,
28.30.99,Podugovarateljski poslovi kao dio proizvodnje strojeva za poljoprivredu i šumarstvo,,,,,
28.4,Strojevi za oblikovanje metala i alatni strojevi,,,,,
28.41,Strojevi za oblikovanje metala i alatni strojevi za obradu metala,,,,,
28.41.1,Alatni strojevi za obradu metala upravljani laserom i slično; obradni centri i slično,,,,,
28.41.11,"Alatni strojevi za obradu metala odvajanjem materijala laserom, ultrazvukom, vodenim mlazom i slično",,,,,
28.41.12,"Strojni obradni centri, strojevi izrađeni na načelu standardnih jedinica (s jednom stanicom) i transfer-strojevi s više stanica za obradu metala",,,,,
28.41.2,"Tokarilice i alatni strojevi za obradu metala bušenjem, proširivanjem provrta i glodanjem",,,,,
28.41.21,Tokarilice za obradu metala skidanjem čestica,,,,,
28.41.22,"Alatni strojevi za bušenje, proširivanje provrta i glodanje metala; ostali alatni strojevi za urezivanje i narezivanje navoja",,,,,
28.41.23,"Alatni strojevi za čišćenje, oštrenje, brušenje ili drukčiju završnu obradu metala",,,,,
28.41.24,"Alatni strojevi za blanjanje, piljenje, odsijecanje ili drukčije rezanje metala",,,,,
28.41.3,Ostali alatni strojevi za obradu metala,,,,,
28.41.31,"Strojevi za savijanje, presavijanje i ravnanje metala",,,,,
28.41.32,Strojevi za probijanje i zarezivanje metala,,,,,
28.41.33,Strojevi za slobodno kovanje ili kovanje u ukovnju i batovi; ostale hidraulične preše i preše za obradu metala,,,,,
28.41.34,"Ostali alatni strojevi za obradu metala, sinteriranih metalnih karbida ili kermeta bez skidanja čestica",,,,,
28.41.4,Dijelovi i pribor za alatne strojeve za obradu metala,,,,,
28.41.40,Dijelovi i pribor za alatne strojeve za obradu metala,,,,,
28.41.9,Podugovarateljski poslovi kao dio proizvodnje strojeva za oblikovanje metala i alatnih strojeva za obradu metala,,,,,
28.41.99,Podugovarateljski poslovi kao dio proizvodnje strojeva za oblikovanje metala i alatnih strojeva za obradu metala,,,,,
28.42,Ostali alatni strojevi,,,,,
28.42.1,"Alatni strojevi za obradu kamena, drva i sličnih tvrdih materijala",,,,,
28.42.11,"Alatni strojevi za obradu kamena, keramike, betona i sličnih mineralnih materijala ili za hladnu obradu stakla",,,,,
28.42.12,"Alatni strojevi za obradu drva, pluta, kosti, tvrde gume, tvrde plastike i sličnih tvrdih materijala",,,,,
28.42.2,Držači alata,,,,,
28.42.21,"Držači alata i samootvarajuće glave za rezanje navoja, za alatne strojeve",,,,,
28.42.22,Držači materijala za alatne strojeve,,,,,
28.42.23,Razdjelne glave i drugi posebni dodatni uređaji za alatne strojeve,,,,,
28.42.24,"Dijelovi i pribor alatnih strojeva za obradu drva, pluta, kosti, tvrde gume i sličnih tvrdih materijala",,,,,
28.42.9,Podugovarateljski poslovi kao dio proizvodnje ostalih alatnih strojeva,,,,,
28.42.99,Podugovarateljski poslovi kao dio proizvodnje ostalih alatnih strojeva,,,,,
28.9,Ostali strojevi za posebne namjene,,,,,
28.91,Strojevi za metalurgiju i njihovi dijelovi,,,,,
28.91.1,Strojevi za metalurgiju i njihovi dijelovi,,,,,
28.91.11,"Konverteri, lonci za lijevanje, kalupi za ingote i strojevi za lijevanje metala; strojevi za valjanje metala",,,,,
28.91.12,Dijelovi strojeva za metalurgiju; dijelovi strojeva za valjanje metala,,,,,
28.91.9,Podugovarateljski poslovi kao dio proizvodnje strojeva za metalurgiju i njihovih dijelova,,,,,
28.91.99,Podugovarateljski poslovi kao dio proizvodnje strojeva za metalurgiju i njihovih dijelova,,,,,
28.92,"Strojevi za rudarstvo, vađenje i građevinarstvo",,,,,
28.92.1,Strojevi za rudarstvo,,,,,
28.92.11,"Elevatori i konvejeri (transporteri) koji rade kontinuirano, za radove pod zemljom",,,,,
28.92.12,"Strojevi za rezanje ugljena i stijena, strojevi za bušenje tunela; ostali strojevi za bušenje i dubinsko bušenje",,,,,
28.92.2,"Ostali samokretni strojevi za grejdiranje, ravnanje, struganje, iskopavanje, nabijanje, bušenje ili vađenje zemlje, minerala ili ruda",,,,,
28.92.21,Samokretni buldožeri i angldozeri,,,,,
28.92.22,Samokretni grejderi i ravnjači; motorni strugači (skrejperi),,,,,
28.92.23,Samokretni strojevi za nabijanje i cestovni valjci,,,,,
28.92.24,Samokretni utovarivači s čeonom žlicom,,,,,
28.92.25,"Samokretni mehanički utovarivači (bageri), rovokopači (eskavatori) i utovarivači sa žlicom, s nadgradnjom koja se okreće za 360°, osim utovarivača s čeonom žlicom",,,,,
28.92.26,"Ostali samokretni mehanički utovarivači (bageri), rovokopači (eskavatori) i utovarivači sa žlicom; ostali samokretni strojevi za rudarstvo",,,,,
28.92.27,Rala buldožera i angldozera,,,,,
28.92.28,Samoistovarna vozila (damperi) za uporabu izvan cestovne mreže,,,,,
28.92.3,Ostali strojevi za iskopavanje,,,,,
28.92.30,Ostali strojevi za iskopavanje,,,,,
28.92.4,"Strojevi za sortiranje, mljevenje, miješanje i sličnu obradu zemlje, kamena, ruda i drugih mineralnih materijala",,,,,
28.92.40,"Strojevi za sortiranje, mljevenje, miješanje i sličnu obradu zemlje, kamena, ruda i drugih mineralnih materijala",,,,,
28.92.5,"Dijelovi strojeva za rudnike, kamenolome i građevinarstvo",,,,,
28.92.51,"Dijelovi strojeva za bušenje, dubinsko bušenje i iskopavanje; dijelovi dizalica (kranova)",,,,,
28.92.52,"Dijelovi strojeva za sortiranje, mljevenje i sličnu obradu zemlje, kamena i sličnih materijala",,,,,
28.92.9,"Podugovarateljski poslovi kao dio proizvodnje strojeva za rudnike, kamenolome i građevinarstvo",,,,,
28.92.99,"Podugovarateljski poslovi kao dio proizvodnje strojeva za rudnike, kamenolome i građevinarstvo",,,,,
28.93,"Strojevi za industriju hrane, pića i duhana",,,,,
28.93.1,"Strojevi za industriju hrane, pića i duhan, osim njihovih dijelova",,,,,
28.93.11,Centrifugalni separatori vrhnja,,,,,
28.93.12,Strojevi za mljekarstvo,,,,,
28.93.13,Strojevi za mljevenje i obradu žitarica ili sušenog povrća,,,,,
28.93.14,"Strojevi za proizvodnju vina, jabukovače, voćnih sokova i sličnih napitaka i pića",,,,,
28.93.15,"Neelektrične pekarske peći; aparati za kuhanje i grijanje, osim za kućanstvo",,,,,
28.93.16,Sušionice poljoprivrednih proizvoda,,,,,
28.93.17,"Strojevi za industrijsku pripremu ili proizvodnju hrane i pića, uključujući masti i ulja",,,,,
28.93.18,Strojevi za pripremu ili preradu duhana,,,,,
28.93.2,"Strojevi za čišćenje, sortiranje i gradiranje sjemenja, zrnja ili sušenoga mahunastog povrća",,,,,
28.93.20,"Strojevi za čišćenje, sortiranje i gradiranje sjemenja, zrnja ili sušenoga mahunastog povrća",,,,,
28.93.3,"Dijelovi strojeva za industriju hrane, pića i duhana",,,,,
28.93.31,Dijelovi strojeva za industriju pića,,,,,
28.93.32,Dijelovi strojeva za industriju hrane,,,,,
28.93.33,Dijelovi strojeva za industriju duhana,,,,,
28.93.34,"Dijelovi strojeva za čišćenje, sortiranje i gradiranje sjemenja, zrnja ili sušenoga mahunastog povrća",,,,,
28.93.9,"Podugovarateljski poslovi kao dio proizvodnje strojeva za industriju hrane, pića i duhana",,,,,
28.93.99,"Podugovarateljski poslovi kao dio proizvodnje strojeva za industriju hrane, pića i duhana",,,,,
28.94,"Strojevi za industriju tekstila, odjeće i kože",,,,,
28.94.1,"Strojevi za pripremu, predenje, tkanje i pletenje tekstila",,,,,
28.94.11,"Strojevi za ispredanje (ekstruziju), izvlačenje, teksturiranje i rezanje umjetnih ili sintetičkih tekstilnih vlakana; strojevi za pripremu tekstilnih vlakana",,,,,
28.94.12,"Strojevi za predenje tekstila; strojevi za dubliranje, končanje i namatanje tekstila",,,,,
28.94.13,Strojevi za tkanje (tkalački stanovi),,,,,
28.94.14,Strojevi za pletenje; strojevi za pletenje prošivanjem i slični strojevi; strojevi za tafting,,,,,
28.94.15,Pomoćni uređaji za uporabu sa strojevima za obradu tekstila; strojevi za tiskanje na tekstil,,,,,
28.94.2,Ostali strojevi za proizvodnju tekstila i odjeće,,,,,
28.94.21,"Strojevi za pranje, čišćenje, cijeđenje, glačanje, prešanje, bojenje, namatanje i slično, tekstilne pređe i tkanina; strojevi za dovršavanje pusta (filca)",,,,,
28.94.22,Perilice za rublje za praonice; strojevi za kemijsko čišćenje; sušilice za rublje kapaciteta > 10 kg,,,,,
28.94.23,Centrifugalni strojevi za sušenje rublja,,,,,
28.94.24,"Šivaći strojevi, osim strojeva za prošivanje knjiga i šivaćih strojeva za kućanstvo",,,,,
28.94.3,Strojevi za obradu štavljene i sirove kože ili za proizvodnju i popravak obuće i drugih predmeta,,,,,
28.94.30,Strojevi za obradu štavljene i sirove kože ili za proizvodnju i popravak obuće i drugih predmeta,,,,,
28.94.4,Šivaći strojevi za kućanstvo,,,,,
28.94.40,Šivaći strojevi za kućanstvo,,,,,
28.94.5,Dijelovi i pribor za strojeve za tkanje i predenje te za strojeve za ostalu proizvodnju tekstila i odjeće i za obradu kože,,,,,
28.94.51,Dijelovi i pribor za strojeve za predenje i tkanje,,,,,
28.94.52,Dijelovi strojeva za ostalu proizvodnju tekstila i odjeće te za obradu kože,,,,,
28.94.9,"Podugovarateljski poslovi kao dio proizvodnje strojeva za industriju tekstila, odjeće i kože",,,,,
28.94.99,"Podugovarateljski poslovi kao dio proizvodnje strojeva za industriju tekstila, odjeće i kože",,,,,
28.95,Strojevi za industriju papira i kartona te njihovi dijelovi,,,,,
28.95.1,Strojevi za industriju papira i kartona te njihovi dijelovi,,,,,
28.95.11,"Strojevi za industriju papira i kartona, osim njihovih dijelova",,,,,
28.95.12,Dijelovi strojeva za industriju papira i kartona,,,,,
28.95.9,Podugovarateljski poslovi kao dio proizvodnje strojeva za industriju papira i kartona te njihovih dijelova,,,,,
28.95.99,Podugovarateljski poslovi kao dio proizvodnje strojeva za industriju papira i kartona te njihovih dijelova,,,,,
28.96,Strojevi za plastiku i gumu,,,,,
28.96.1,Ostali strojevi za obradu plastike i gume ili za izradu proizvoda od tih materijala,,,,,
28.96.10,Ostali strojevi za obradu plastike i gume ili za izradu proizvoda od tih materijala,,,,,
28.96.2,Dijelovi ostalih strojeva za obradu plastike i gume ili za izradu proizvoda od tih materijala,,,,,
28.96.20,Dijelovi ostalih strojeva za obradu plastike i gume ili za izradu proizvoda od tih materijala,,,,,
28.96.9,Podugovarateljski poslovi kao dio proizvodnje strojeva za plastiku i gumu,,,,,
28.96.99,Podugovarateljski poslovi kao dio proizvodnje strojeva za plastiku i gumu,,,,,
28.97,Strojevi za aditivnu proizvodnju,,,,,
28.97.1,Strojevi za aditivnu proizvodnju,,,,,
28.97.10,Strojevi za aditivnu proizvodnju,,,,,
28.97.9,Podugovarateljski poslovi kao dio proizvodnje strojeva za aditivnu proizvodnju,,,,,
28.97.99,Podugovarateljski poslovi kao dio proizvodnje strojeva za aditivnu proizvodnju,,,,,
28.99,"Ostali strojevi za posebne namjene, d. n.",,,,,
28.99.1,Tiskarski i knjigoveški strojevi,,,,,
28.99.11,Knjigoveški strojevi,,,,,
28.99.12,"Strojevi, aparati i oprema za slaganje, pripremu i izradu tiskarskih klišeja i ploča",,,,,
28.99.13,"Strojevi za ofsetni tisak, osim uredskog tipa",,,,,
28.99.14,"Ostali tiskarski strojevi, osim uredskog tipa",,,,,
28.99.2,"Strojevi i aparati koji se koriste isključivo ili uglavnom za proizvodnju poluvodičkih blokova ili ploča, poluvodičkih elemenata, elektroničkih integriranih krugova ili ravnih pokaznika",,,,,
28.99.20,"Strojevi i aparati koji se koriste isključivo ili uglavnom za proizvodnju poluvodičkih blokova ili ploča, poluvodičkih elemenata, elektroničkih integriranih krugova ili ravnih pokaznika",,,,,
28.99.3,"Strojevi za posebne namjene, d. n.",,,,,
28.99.31,"Sušionice za drvo, papirnu masu, papir ili karton; ostale sušionice, osim za kućanstvo",,,,,
28.99.32,"Vrtuljci, ljuljačke, streljane i drugi sajamski objekti za zabavu",,,,,
28.99.33,Ostali industrijski roboti,,,,,
28.99.39,"Oprema za lansiranje zrakoplova; uređaji za zaustavljanje zrakoplova na palubi i slična oprema; oprema za balansiranje guma; strojevi za posebne namjene, d. n.",,,,,
28.99.4,Dijelovi tiskarskih i knjigoveških strojeva,,,,,
28.99.40,Dijelovi tiskarskih i knjigoveških strojeva,,,,,
28.99.5,"Dijelovi strojeva i aparata vrste koja se koristi isključivo ili uglavnom za proizvodnju poluvodičkih blokova ili ploča, poluvodičkih elemenata, elektroničkih integriranih krugova ili ravnih pokaznika; dijelovi ostalih strojeva za posebne namjene",,,,,
28.99.51,"Dijelovi strojeva i aparata vrste koja se koristi isključivo ili uglavnom za proizvodnju poluvodičkih blokova ili ploča, poluvodičkih elemenata, elektroničkih integriranih krugova ili ravnih pokaznika",,,,,
28.99.52,Dijelovi ostalih strojeva za posebne namjene,,,,,
28.99.9,"Podugovarateljski poslovi kao dio proizvodnje ostalih strojeva za posebne namjene, d. n.",,,,,
28.99.99,"Podugovarateljski poslovi kao dio proizvodnje ostalih strojeva za posebne namjene, d. n.",,,,,
29,"Motorna vozila, prikolice i poluprikolice",,,,,
29.1,Motorna vozila,,,,,
29.10,Motorna vozila,,,,,
29.10.1,Motori za pogon motornih vozila,,,,,
29.10.11,"Klipni motor s unutarnjim izgaranjem, s pravocrtnim kretanjem klipa, na paljenje pomoću svjećica, za motorna vozila",,,,,
29.10.12,"Klipni motor s unutarnjim izgaranjem, na paljenje pomoću kompresije (dizelski ili poludizelski motor), za motorna vozila",,,,,
29.10.13,Električni motori za pogon motornih vozila,,,,,
29.10.2,Osobna vozila,,,,,
29.10.21,Motorna vozila samo s klipnim motorom s unutarnjim izgaranjem na paljenje pomoću svjećica,,,,,
29.10.22,Motorna vozila samo s klipnim motorom s unutarnjim izgaranjem na paljenje pomoću kompresije (dizelski ili poludizelski motor),,,,,
29.10.23,Motorna vozila s klipnim motorom s unutarnjim izgaranjem na paljenje pomoću kompresije i električnim motorom kao pogonskim motorima,,,,,
29.10.24,Motorna vozila samo s električnim pogonskim motorom,,,,,
29.10.25,"Osobna vozila s motorom, osim s klipnim motorom s unutarnjim izgaranjem na paljenje pomoću kompresije ili električnim motorom",,,,,
29.10.3,Motorna vozila za prijevoz 10 ili više osoba,,,,,
29.10.30,Motorna vozila za prijevoz 10 ili više osoba,,,,,
29.10.4,Motorna vozila za prijevoz robe,,,,,
29.10.41,Vozila za prijevoz robe samo s klipnim motorom s unutarnjim izgaranjem na paljenje pomoću kompresije (dizelski ili poludizelski motor),,,,,
29.10.42,Vozila za prijevoz robe samo s električnim motorom kao pogonskim motorom,,,,,
29.10.43,Vozila za prijevoz robe s drugim motorima,,,,,
29.10.44,Cestovni tegljači za poluprikolice samo s klipnim motorom s unutarnjim izgaranjem na paljenje pomoću kompresije (dizelski ili poludizelski motor),,,,,
29.10.45,Cestovi tegljači za poluprikolice samo s električnim pogonskim motorom,,,,,
29.10.46,Cestovi tegljači za poluprikolice s drugim motorima,,,,,
29.10.47,"Šasije s ugrađenim motorima, za motorna vozila",,,,,
29.10.5,Motorna vozila za posebne namjene,,,,,
29.10.51,Vozila s dizalicom,,,,,
29.10.52,"Vozila za vožnju po snijegu, vozila za golf i slično, s motorom",,,,,
29.10.59,"Motorna vozila za posebne namjene, d. n.",,,,,
29.10.9,Podugovarateljski poslovi kao dio proizvodnje motornih vozila,,,,,
29.10.99,Podugovarateljski poslovi kao dio proizvodnje motornih vozila,,,,,
29.2,Karoserije za motorna vozila; prikolice i poluprikolice,,,,,
29.20,Karoserije za motorna vozila; prikolice i poluprikolice,,,,,
29.20.1,Karoserije za motorna vozila,,,,,
29.20.10,Karoserije za motorna vozila,,,,,
29.20.2,Prikolice i poluprikolice; kontejneri,,,,,
29.20.21,Kontejneri posebno konstruirani za jednu ili više vrsta prijevoza,,,,,
29.20.22,"Prikolice i poluprikolice, za stanovanje ili kampiranje",,,,,
29.20.23,Ostale prikolice i poluprikolice,,,,,
29.20.3,"Dijelovi prikolica, poluprikolica i drugih vozila bez vlastitog pogona",,,,,
29.20.30,"Dijelovi prikolica, poluprikolica i drugih vozila bez vlastitog pogona",,,,,
29.20.4,"Usluge prepravljanja, sastavljanja, opremanja i radova na karoseriji za motorna vozila",,,,,
29.20.40,"Usluge prepravljanja, sastavljanja, opremanja i radova na karoseriji za motorna vozila",,,,,
29.20.5,Usluge opremanja vozila za stanovanje ili kampiranje i mobilnih kuća,,,,,
29.20.50,Usluge opremanja vozila za stanovanje ili kampiranje i mobilnih kuća,,,,,
29.20.9,Podugovarateljski poslovi kao dio proizvodnje karoserija za motorna vozila; prikolice i poluprikolice,,,,,
29.20.99,Podugovarateljski poslovi kao dio proizvodnje karoserija za motorna vozila; prikolice i poluprikolice,,,,,
29.3,Dijelovi i pribor za motorna vozila,,,,,
29.31,Električna i elektronička oprema za motorna vozila,,,,,
29.31.1,"Setovi vodiča za paljenje i ostali setovi vodiča za cestovna motorna vozila, zrakoplove i brodove",,,,,
29.31.10,"Setovi vodiča za paljenje i ostali setovi vodiča za cestovna motorna vozila, zrakoplove i brodove",,,,,
29.31.2,Ostala električna oprema za motorna vozila i njihove dijelove,,,,,
29.31.21,Svjećice za paljenje; magneti za paljenje; dinamo-magneti; magneti zamašnjaci; razvodnici; svici za paljenje,,,,,
29.31.22,Elektropokretači i elektropokretači-generatori dvojne namjene; ostali generatori i oprema,,,,,
29.31.23,"Električna oprema za signalizaciju, brisači vjetrobrana, odleđivači i odmagljivači za motorna vozila i motocikle",,,,,
29.31.3,Dijelovi ostale električne opreme za motorna vozila i motocikle,,,,,
29.31.30,Dijelovi ostale električne opreme za motorna vozila i motocikle,,,,,
29.31.9,Podugovarateljski poslovi kao dio proizvodnje električne i elektroničke opreme za motorna vozila,,,,,
29.31.99,Podugovarateljski poslovi kao dio proizvodnje električne i elektroničke opreme za motorna vozila,,,,,
29.32,Ostali dijelovi i pribor za motorna vozila,,,,,
29.32.1,Sjedala za motorna vozila,,,,,
29.32.10,Sjedala za motorna vozila,,,,,
29.32.2,"Sigurnosni pojasevi, zračni jastuci te dijelovi i pribor za karoserije",,,,,
29.32.20,"Sigurnosni pojasevi, zračni jastuci te dijelovi i pribor za karoserije",,,,,
29.32.3,"Ostali dijelovi i pribor za motorna vozila, d. n.",,,,,
29.32.30,"Ostali dijelovi i pribor za motorna vozila, d. n.",,,,,
29.32.9,Usluge sastavljanja ostalih dijelova i pribora za motorna vozila; usluge sastavljanja kompletnih konstrukcija za motorna vozila unutar proizvodnog procesa; podugovarateljski poslovi kao dio proizvodnje ostalih dijelova i pribora za motorna vozila,,,,,
29.32.91,Podugovarateljske usluge sastavljanja kompletnih konstrukcija za motorna vozila,,,,,
